timestamp,building_id,consumption_kwh,temperature_c,occupancy,humidity_pct
2025-01-01T00:00:00+00:00,engineering_block,1.1212,23.3,0.05,66.0
2025-01-01T01:00:00+00:00,engineering_block,1.1078,25.3,0.05,55.9
2025-01-01T02:00:00+00:00,engineering_block,1.1227,28.2,0.05,55.2
2025-01-01T03:00:00+00:00,engineering_block,1.1105,27.1,0.05,62.5
2025-01-01T04:00:00+00:00,engineering_block,1.0262,27.9,0.05,63.8
2025-01-01T05:00:00+00:00,engineering_block,1.0612,29.9,0.05,52.4
2025-01-01T06:00:00+00:00,engineering_block,1.1653,30.9,0.2,59.0
2025-01-01T07:00:00+00:00,engineering_block,0.932,30.2,0.22,52.5
2025-01-01T08:00:00+00:00,engineering_block,1.0538,29.3,0.6,65.5
2025-01-01T09:00:00+00:00,engineering_block,1.0543,27.1,0.69,61.7
2025-01-01T10:00:00+00:00,engineering_block,1.1215,26.1,0.78,55.5
2025-01-01T11:00:00+00:00,engineering_block,1.098,25.9,0.84,57.2
2025-01-01T12:00:00+00:00,engineering_block,0.6948,23.4,0.89,55.6
2025-01-01T13:00:00+00:00,engineering_block,1.038,24.2,0.9,65.5
2025-01-01T14:00:00+00:00,engineering_block,1.1645,23.3,0.89,63.9
2025-01-01T15:00:00+00:00,engineering_block,1.151,22.3,0.84,67.0
2025-01-01T16:00:00+00:00,engineering_block,1.1148,20.4,0.78,56.8
2025-01-01T17:00:00+00:00,engineering_block,1.0145,20.7,0.69,53.1
2025-01-01T18:00:00+00:00,engineering_block,1.0051,19.8,0.6,66.7
2025-01-01T19:00:00+00:00,engineering_block,1.0335,18.7,0.26,62.7
2025-01-01T20:00:00+00:00,engineering_block,1.1025,19.5,0.24,59.0
2025-01-01T21:00:00+00:00,engineering_block,0.941,20.0,0.22,67.0
2025-01-01T22:00:00+00:00,engineering_block,0.9832,23.2,0.2,57.5
2025-01-01T23:00:00+00:00,engineering_block,1.1479,23.9,0.05,61.4
2025-01-02T00:00:00+00:00,engineering_block,1.0768,25.5,0.05,56.5
2025-01-02T01:00:00+00:00,engineering_block,1.1428,25.5,0.05,57.0
2025-01-02T02:00:00+00:00,engineering_block,1.1145,27.3,0.05,66.4
2025-01-02T03:00:00+00:00,engineering_block,1.1494,28.3,0.05,52.6
2025-01-02T04:00:00+00:00,engineering_block,1.2121,28.1,0.05,55.3
2025-01-02T05:00:00+00:00,engineering_block,1.2162,29.4,0.05,67.7
2025-01-02T06:00:00+00:00,engineering_block,1.22,28.2,0.2,62.3
2025-01-02T07:00:00+00:00,engineering_block,1.1171,29.8,0.22,56.9
2025-01-02T08:00:00+00:00,engineering_block,1.243,28.4,0.6,56.9
2025-01-02T09:00:00+00:00,engineering_block,1.2261,27.4,0.69,55.8
2025-01-02T10:00:00+00:00,engineering_block,1.2717,27.3,0.78,61.4
2025-01-02T11:00:00+00:00,engineering_block,1.2875,26.5,0.84,58.8
2025-01-02T12:00:00+00:00,engineering_block,0.8652,25.6,0.89,52.1
2025-01-02T13:00:00+00:00,engineering_block,1.303,22.1,0.9,65.2
2025-01-02T14:00:00+00:00,engineering_block,1.3275,22.5,0.89,56.3
2025-01-02T15:00:00+00:00,engineering_block,1.1035,22.1,0.84,53.1
2025-01-02T16:00:00+00:00,engineering_block,1.1363,19.4,0.78,67.0
2025-01-02T17:00:00+00:00,engineering_block,1.0702,21.2,0.69,58.7
2025-01-02T18:00:00+00:00,engineering_block,1.0105,20.2,0.6,67.2
2025-01-02T19:00:00+00:00,engineering_block,1.0416,20.2,0.26,52.2
2025-01-02T20:00:00+00:00,engineering_block,0.9787,19.8,0.24,64.7
2025-01-02T21:00:00+00:00,engineering_block,0.9367,20.2,0.22,53.8
2025-01-02T22:00:00+00:00,engineering_block,0.9015,23.4,0.2,62.3
2025-01-02T23:00:00+00:00,engineering_block,1.0404,22.7,0.05,54.4
2025-01-03T00:00:00+00:00,engineering_block,1.0263,24.5,0.05,57.1
2025-01-03T01:00:00+00:00,engineering_block,1.0898,27.2,0.05,62.5
2025-01-03T02:00:00+00:00,engineering_block,1.0527,27.5,0.05,59.8
2025-01-03T03:00:00+00:00,engineering_block,1.0577,28.0,0.05,55.5
2025-01-03T04:00:00+00:00,engineering_block,1.1723,28.5,0.05,54.3
2025-01-03T05:00:00+00:00,engineering_block,1.2868,28.0,0.05,58.0
2025-01-03T06:00:00+00:00,engineering_block,1.1787,29.8,0.2,64.5
2025-01-03T07:00:00+00:00,engineering_block,1.081,28.9,0.22,61.4
2025-01-03T08:00:00+00:00,engineering_block,1.2459,27.5,0.6,55.0
2025-01-03T09:00:00+00:00,engineering_block,1.1773,28.1,0.69,55.6
2025-01-03T10:00:00+00:00,engineering_block,1.1627,27.4,0.78,57.6
2025-01-03T11:00:00+00:00,engineering_block,1.1098,26.1,0.84,52.2
2025-01-03T12:00:00+00:00,engineering_block,1.1516,25.4,0.89,57.2
2025-01-03T13:00:00+00:00,engineering_block,0.8281,23.3,0.9,56.3
2025-01-03T14:00:00+00:00,engineering_block,1.1204,21.1,0.89,54.9
2025-01-03T15:00:00+00:00,engineering_block,1.0066,19.7,0.84,62.2
2025-01-03T16:00:00+00:00,engineering_block,1.027,21.5,0.78,56.0
2025-01-03T17:00:00+00:00,engineering_block,1.1161,20.2,0.69,65.2
2025-01-03T18:00:00+00:00,engineering_block,0.8596,18.4,0.6,58.9
2025-01-03T19:00:00+00:00,engineering_block,1.0154,19.4,0.26,67.2
2025-01-03T20:00:00+00:00,engineering_block,0.9394,20.2,0.24,61.6
2025-01-03T21:00:00+00:00,engineering_block,0.7817,20.4,0.22,67.6
2025-01-03T22:00:00+00:00,engineering_block,1.0285,22.7,0.2,64.9
2025-01-03T23:00:00+00:00,engineering_block,1.0008,24.4,0.05,52.0
2025-01-04T00:00:00+00:00,engineering_block,0.9929,24.6,0.05,64.6
2025-01-04T01:00:00+00:00,engineering_block,1.0494,24.6,0.05,61.3
2025-01-04T02:00:00+00:00,engineering_block,1.057,26.2,0.05,59.3
2025-01-04T03:00:00+00:00,engineering_block,0.9778,29.2,0.05,57.5
2025-01-04T04:00:00+00:00,engineering_block,1.0912,28.4,0.05,67.2
2025-01-04T05:00:00+00:00,engineering_block,1.1264,28.5,0.05,67.0
2025-01-04T06:00:00+00:00,engineering_block,1.1097,30.2,0.2,59.6
2025-01-04T07:00:00+00:00,engineering_block,0.9665,28.9,0.22,60.6
2025-01-04T08:00:00+00:00,engineering_block,1.0535,29.4,0.6,60.7
2025-01-04T09:00:00+00:00,engineering_block,1.0233,28.4,0.69,57.8
2025-01-04T10:00:00+00:00,engineering_block,1.0585,27.6,0.78,67.5
